station_no,station_name,function,state_raw,state,latitude,longitude,coord_status,lat_parse_method,lon_parse_method
1503083,Kuching Third Mile,RF,Sarawak,Sarawak,1.523611,110.336111,ok,parsed_dms,parsed_dms
1505081,Ketup,RF,Sarawak,Sarawak,1.548611,110.527778,ok,parsed_dms,parsed_dms
1506001,Semera,RF,Sarawak,Sarawak,1.552778,110.668056,ok,parsed_dms,parsed_dms
1506034,Asa Jaya,RF,Sarawak,Sarawak,1.545833,110.608333,ok,parsed_dms,parsed_dms
1507093,Sadong Jaya,RF,Sarawak,Sarawak,1.515278,110.736111,ok,parsed_dms,parsed_dms
1509009,Sebuyau,RF,Sarawak,Sarawak,1.520833,110.923611,ok,parsed_dms,parsed_dms
1514001,Debak,RF,Sarawak,Sarawak,1.575,111.416667,ok,parsed_dms,parsed_dms
1519001,Bau Sungai,RF,Sarawak,Sarawak,1.554444,111.823333,ok,parsed_dms,parsed_dms
1538001,"Melatai,  Nanga",RF,Sarawak,Sarawak,1.589444,113.797778,ok,parsed_dms,parsed_dms
1544001,"Singut, Long",RF,Sarawak,Sarawak,1.572222,114.433333,ok,parsed_dms,parsed_dms
1600001,Sampadi Laut,RF,Sarawak,Sarawak,1.689167,110.012222,ok,parsed_dms,parsed_dms
1601001,"Rayu, Sg.",RF,Sarawak,Sarawak,1.613889,110.145833,ok,parsed_dms,parsed_dms
1601003,China Sg.,RF,Sarawak,Sarawak,1.6125,110.194444,ok,parsed_dms,parsed_dms
1602001,Sibu Laut,RF,Sarawak,Sarawak,1.68,110.201667,ok,parsed_dms,parsed_dms
1603001,Semairang Fisheries,RF,Sarawak,Sarawak,1.605556,110.323611,ok,parsed_dms,parsed_dms
1603002,Siol JPS,RF,Sarawak,Sarawak,1.601389,110.352778,ok,parsed_dms,parsed_dms
1603058,Rampangi,RF,Sarawak,Sarawak,1.677778,110.333333,ok,parsed_dms,parsed_dms
1605001,"Similang, Kpg.",RF,Sarawak,Sarawak,1.606944,110.501389,ok,parsed_dms,parsed_dms
1610001,Maludam,RF,Sarawak,Sarawak,1.661667,110.037778,ok,parsed_dms,parsed_dms
1611001,Beladin JPS,RF,Sarawak,Sarawak,1.638889,111.201389,ok,parsed_dms,parsed_dms
1612030,Pusa,RF,Sarawak,Sarawak,1.611111,111.286111,ok,parsed_dms,parsed_dms
1615023,Batu Danau,RF,Sarawak,Sarawak,1.601389,111.555556,ok,parsed_dms,parsed_dms
1616021,"Tiga, Nanga",RF,Sarawak,Sarawak,1.608333,111.698611,ok,parsed_dms,parsed_dms
1622001,Sg. Nawang,RF,Sarawak,Sarawak,1.646944,112.2775,ok,parsed_dms,parsed_dms
1624001,Andau,RF,Sarawak,Sarawak,1.721944,112.6625,ok,parsed_dms,parsed_dms
1628001,Upper Sg. Ayat,RF,Sarawak,Sarawak,1.610278,112.813333,ok,parsed_dms,parsed_dms
1698007,Lundu,RF,Sarawak,Sarawak,1.672222,109.858333,ok,parsed_dms,parsed_dms
1703001,Buntal DID,RF,Sarawak,Sarawak,1.702778,110.355556,ok,parsed_dms,parsed_dms
1704013,Telok Assam,RF,Sarawak,Sarawak,1.716667,110.440278,ok,parsed_dms,parsed_dms
1713005,Saratok DID,RF,Sarawak,Sarawak,1.744444,111.334722,ok,parsed_dms,parsed_dms
1719001,Banyi,RF,Sarawak,Sarawak,1.8625,111.5125,ok,parsed_dms,parsed_dms
1726041,"Bangkit, Nanga",RF,Sarawak,Sarawak,1.769444,112.634722,ok,parsed_dms,parsed_dms
1731001,"Balang, Nanga",RF,Sarawak,Sarawak,1.761111,113.165278,ok,parsed_dms,parsed_dms
1811007,Kabong,RF,Sarawak,Sarawak,1.8,111.115278,ok,parsed_dms,parsed_dms
1811010,Sessang,RF,Sarawak,Sarawak,1.888889,111.186111,ok,parsed_dms,parsed_dms
1812001,Roban,RF,Sarawak,Sarawak,1.879167,111.294444,ok,parsed_dms,parsed_dms
1813001,Saratok W/W,RF,Sarawak,Sarawak,1.806944,111.325,ok,parsed_dms,parsed_dms
1816029,Pakan,RF,Sarawak,Sarawak,1.897222,111.529167,ok,parsed_dms,parsed_dms
1821001,Uka,RF,Sarawak,Sarawak,2.033333,112.260278,ok,parsed_dms,parsed_dms
1823001,"Jagau, Nanga",RF,Sarawak,Sarawak,1.881944,112.306944,ok,parsed_dms,parsed_dms
1827001,"Gual, Rh.",RF,Sarawak,Sarawak,1.877778,112.746944,ok,parsed_dms,parsed_dms
1834001,Ga'at Balleh,RF,Sarawak,Sarawak,1.893056,113.429167,ok,parsed_dms,parsed_dms
1836042,"Entawau, Nanga",RF,Sarawak,Sarawak,1.822222,113.676389,ok,parsed_dms,parsed_dms
1843001,"Busang, Long",RF,Sarawak,Sarawak,1.870833,114.316667,ok,parsed_dms,parsed_dms
1897016,Sematan,RF,Sarawak,Sarawak,1.808333,109.773611,ok,parsed_dms,parsed_dms
1911001,Sessang 2 (Alit),RF,Sarawak,Sarawak,1.930556,111.155556,ok,parsed_dms,parsed_dms
1914001,Assun SRK,RF,Sarawak,Sarawak,1.923611,111.297222,ok,parsed_dms,parsed_dms
1915001,Bayong,RF,Sarawak,Sarawak,1.975,111.494444,ok,parsed_dms,parsed_dms
1947001,"Unai, Long",RF,Sarawak,Sarawak,1.956944,114.7125,ok,parsed_dms,parsed_dms
1996090,Samunsam,RF,Sarawak,Sarawak,1.952778,109.640278,ok,parsed_dms,parsed_dms
2013001,Selalang,RF,Sarawak,Sarawak,2.013889,111.526389,ok,parsed_dms,parsed_dms
2019024,Julau,RF,Sarawak,Sarawak,2.022222,111.631944,ok,parsed_dms,parsed_dms
2020001,Machan,RF,Sarawak,Sarawak,2.020833,112.020833,ok,parsed_dms,parsed_dms
2021001,Renan Kemiding,RF,Sarawak,Sarawak,2.063889,112.148611,ok,parsed_dms,parsed_dms
2021036,Kanowit Water Works,RF,Sarawak,Sarawak,2.097222,112.147222,ok,parsed_dms,parsed_dms
2024001,"Ngemah, Ng.",RF,Sarawak,Sarawak,2.025,112.404167,ok,parsed_dms,parsed_dms
2025012,Song,RF,Sarawak,Sarawak,2.011111,112.547222,ok,parsed_dms,parsed_dms
2029002,Kapit NHW,RF,Sarawak,Sarawak,2.016667,112.947222,ok,parsed_dms,parsed_dms
2031034,"Mujong, Nanga",RF,Sarawak,Sarawak,2.025,113.169444,ok,parsed_dms,parsed_dms
2036001,Tunoh Scheme,RF,Sarawak,Sarawak,2.055556,113.644444,ok,parsed_dms,parsed_dms
2112027,Rejang,RF,Sarawak,Sarawak,2.155556,111.252778,ok,parsed_dms,parsed_dms
2115008,Sarikei DID,RF,Sarawak,Sarawak,2.127778,111.251389,ok,parsed_dms,parsed_dms
2116030,Bintangor,RF,Sarawak,Sarawak,2.159722,111.209722,ok,parsed_dms,parsed_dms
2119001,Durin W/Works,RF,Sarawak,Sarawak,2.133333,111.970833,ok,parsed_dms,parsed_dms
2134001,"Tiau, Nanga",RF,Sarawak,Sarawak,2.115278,113.443056,ok,parsed_dms,parsed_dms
2141048,"Jawe, Long",RF,Sarawak,Sarawak,2.118056,114.184722,ok,parsed_dms,parsed_dms
2212001,Belawai,RF,Sarawak,Sarawak,2.229167,111.929167,ok,parsed_dms,parsed_dms
2218001,Bukit Lima RTM (TX),RF,Sarawak,Sarawak,2.297222,111.863611,ok,parsed_dms,parsed_dms
2218002,"Sunga, Sg.",RF,Sarawak,Sarawak,2.2275,111.870278,ok,parsed_dms,parsed_dms
2218003,"Salim, Sg.",RF,Sarawak,Sarawak,2.236389,111.891389,ok,parsed_dms,parsed_dms
2218017,Sibu JKR W/W,RF,Sarawak,Sarawak,2.258333,111.843056,ok,parsed_dms,parsed_dms
2219001,Sibu New Airport,RF,Sarawak,Sarawak,2.261111,111.980833,ok,parsed_dms,parsed_dms
2219016,Forest Nursery,RF,Sarawak,Sarawak,2.291667,111.956389,ok,parsed_dms,parsed_dms
2230143,"Merit, Nanga",RF,Sarawak,Sarawak,2.269444,113.090278,ok,parsed_dms,parsed_dms
2314001,"Maleng, Sg.",RF,Sarawak,Sarawak,2.359722,111.422222,ok,parsed_dms,parsed_dms
2315001,"Semah, Nanga",RF,Sarawak,Sarawak,2.356944,111.3625,ok,parsed_dms,parsed_dms
2316001,Bawang Assan,RF,Sarawak,Sarawak,2.316667,111.675,ok,parsed_dms,parsed_dms
2318001,SBS Nursing Home,RF,Sarawak,Sarawak,2.336111,111.836944,ok,parsed_dms,parsed_dms
2318002,Ting Sing School,RF,Sarawak,Sarawak,2.326944,111.806944,ok,parsed_dms,parsed_dms
2318003,Teku Bazaar,RF,Sarawak,Sarawak,2.355556,111.872222,ok,parsed_dms,parsed_dms
2319001,"Ejau, Rh.",RF,Sarawak,Sarawak,2.311389,111.920556,ok,parsed_dms,parsed_dms
2320026,Oya Road 21 Mile,RF,Sarawak,Sarawak,2.308333,112.063889,ok,parsed_dms,parsed_dms
2320059,Sibintek,RF,Sarawak,Sarawak,2.338889,112.084722,ok,parsed_dms,parsed_dms
2321001,Stapang,RF,Sarawak,Sarawak,2.398611,112.134722,ok,parsed_dms,parsed_dms
2321066,Sekuau,RF,Sarawak,Sarawak,2.353611,112.133333,ok,parsed_dms,parsed_dms
2323001,Tusut,RF,Sarawak,Sarawak,2.301667,112.345556,ok,parsed_dms,parsed_dms
2323002,"Jugah, Rh.",RF,Sarawak,Sarawak,2.386389,112.384167,ok,parsed_dms,parsed_dms
2325039,"Arau, Sg.",RF,Sarawak,Sarawak,2.308333,112.566667,ok,parsed_dms,parsed_dms
2333001,Punan Bah,RF,Sarawak,Sarawak,2.384722,113.344444,ok,parsed_dms,parsed_dms
2334001,"Ibon, Nanga",RF,Sarawak,Sarawak,2.307222,113.320556,ok,parsed_dms,parsed_dms
2346001,"Lidam, Long",RF,Sarawak,Sarawak,2.3375,114.647222,ok,parsed_dms,parsed_dms
2412001,Paloh Bangau,RF,Sarawak,Sarawak,2.420833,111.673611,ok,parsed_dms,parsed_dms
2418013,Rantau Panjang,RF,Sarawak,Sarawak,2.422222,111.841667,ok,parsed_dms,parsed_dms
2435001,"Telawan, Nanga",RF,Sarawak,Sarawak,2.484722,113.558333,ok,parsed_dms,parsed_dms
2442001,"Laku, Long",RF,Sarawak,Sarawak,2.472222,114.236111,ok,parsed_dms,parsed_dms
2514004,Daro,RF,Sarawak,Sarawak,2.513889,111.420833,ok,parsed_dms,parsed_dms
2516001,"Dausan, Sg.",RF,Sarawak,Sarawak,2.498611,111.703056,ok,parsed_dms,parsed_dms
2518001,Tanjong Kabang,RF,Sarawak,Sarawak,2.580556,110.821944,ok,parsed_dms,parsed_dms
2520052,Tamin,RF,Sarawak,Sarawak,2.508333,112.070833,ok,parsed_dms,parsed_dms
2522038,Bukit Engkerbai,RF,Sarawak,Sarawak,2.597222,112.288889,ok,parsed_dms,parsed_dms
2526001,Ulu Sg. Pelagau,RF,Sarawak,Sarawak,2.575,112.648333,ok,parsed_dms,parsed_dms
2529001,"Gerina, Rh.",RF,Sarawak,Sarawak,2.525,112.911389,ok,parsed_dms,parsed_dms
2530001,Maja Rh.,RF,Sarawak,Sarawak,2.543056,113.029167,ok,parsed_dms,parsed_dms
2614004,"Besar, Nanga",RF,Sarawak,Sarawak,2.630556,111.5125,ok,parsed_dms,parsed_dms
2615001,"Tian, Kpg",RF,Sarawak,Sarawak,2.633333,111.411944,ok,parsed_dms,parsed_dms
2615009,Matu,RF,Sarawak,Sarawak,2.677778,111.908333,ok,parsed_dms,parsed_dms
2623001,Mukah-Balingian OPS1,RF,Sarawak,Sarawak,2.618056,112.320833,ok,parsed_dms,parsed_dms
2623002,Mukah-Balingian ROC,RF,Sarawak,Sarawak,2.65,112.326389,ok,parsed_dms,parsed_dms
2625051,"Lemai, Nanga",RF,Sarawak,Sarawak,2.688889,112.502778,ok,parsed_dms,parsed_dms
2632001,"Ta'a, Rh.",RF,Sarawak,Sarawak,2.652222,113.294722,ok,parsed_dms,parsed_dms
2645001,"Luar, Long",RF,Sarawak,Sarawak,2.690278,114.5175,ok,parsed_dms,parsed_dms
2712001,Tekajong,RF,Sarawak,Sarawak,2.740278,111.5125,ok,parsed_dms,parsed_dms
2718022,"Kut, Sg.",RF,Sarawak,Sarawak,2.718056,111.833333,ok,parsed_dms,parsed_dms
2719001,Dalat W/W,RF,Sarawak,Sarawak,2.745833,111.9375,ok,parsed_dms,parsed_dms
2721001,"Suting, Kpg.",RF,Sarawak,Sarawak,2.774722,112.188056,ok,parsed_dms,parsed_dms
2723001,Mukah-Balingian OPS3,RF,Sarawak,Sarawak,2.701389,112.361111,ok,parsed_dms,parsed_dms
2723002,Mukah-Balingian OPS4,RF,Sarawak,Sarawak,2.711111,112.398611,ok,parsed_dms,parsed_dms
2727001,Upper Sg. Muang,RF,Sarawak,Sarawak,2.773611,112.706944,ok,parsed_dms,parsed_dms
2729055,Sangan,RF,Sarawak,Sarawak,2.766667,112.972222,ok,parsed_dms,parsed_dms
2730001,"Keseng, Rh.",RF,Sarawak,Sarawak,2.731944,113.084722,ok,parsed_dms,parsed_dms
2737103,Belaga,RF,Sarawak,Sarawak,2.707778,113.779444,ok,parsed_dms,parsed_dms
2817001,Igan,RF,Sarawak,Sarawak,2.819444,111.713889,ok,parsed_dms,parsed_dms
2818001,Oya W/W,RF,Sarawak,Sarawak,2.860556,111.870278,ok,parsed_dms,parsed_dms
2818002,Dalat Sago Plantation,RF,Sarawak,Sarawak,2.831389,111.8325,ok,parsed_dms,parsed_dms
2818003,Tanjong Lupeh,RF,Sarawak,Sarawak,2.838056,111.89,ok,parsed_dms,parsed_dms
2819001,"Talau, Sg.",RF,Sarawak,Sarawak,2.820833,111.905556,ok,parsed_dms,parsed_dms
2820001,"Tillian, Sg.",RF,Sarawak,Sarawak,2.822222,112.094444,ok,parsed_dms,parsed_dms
2823001,Dana,RF,Sarawak,Sarawak,2.859444,112.343611,ok,parsed_dms,parsed_dms
2828025,Tatau,RF,Sarawak,Sarawak,2.876389,112.847222,ok,parsed_dms,parsed_dms
2828025,Tatau Town,RF,Sarawak,Sarawak,2.876389,112.847222,ok,parsed_dms,parsed_dms
2834001,Panai Binion,RF,Sarawak,Sarawak,2.882778,113.429722,ok,parsed_dms,parsed_dms
2836001,Bintulu/Belaga Road,RF,Sarawak,Sarawak,2.855278,113.689722,ok,parsed_dms,parsed_dms
2843001,"Jek, Long",RF,Sarawak,Sarawak,2.809722,114.318056,ok,parsed_dms,parsed_dms
2920005,Mukah JKR,RF,Sarawak,Sarawak,2.902778,112.086111,ok,parsed_dms,parsed_dms
2920037,Mukah Airfield,RF,Sarawak,Sarawak,2.9,112.083333,ok,parsed_dms,parsed_dms
2925010,Balingian,RF,Sarawak,Sarawak,2.927778,112.540278,ok,parsed_dms,parsed_dms
2931001,Luang,RF,Sarawak,Sarawak,2.988056,113.180556,ok,parsed_dms,parsed_dms
2939045,"Sambop, Long",RF,Sarawak,Sarawak,2.918056,113.913889,ok,parsed_dms,parsed_dms
2949001,"Jee, Long",RF,Sarawak,Sarawak,2.9875,114.958333,ok,parsed_dms,parsed_dms
3025001,Kuala Balingian,RF,Sarawak,Sarawak,3.025556,112.591389,ok,parsed_dms,parsed_dms
3034001,Bansa Rh.,RF,Sarawak,Sarawak,3.056944,113.481944,ok,parsed_dms,parsed_dms
3041002,"Urun, Long",RF,Sarawak,Sarawak,3.016667,114.194444,ok,parsed_dms,parsed_dms
3048026,"Anap, Long",RF,Sarawak,Sarawak,3.065278,114.816667,ok,parsed_dms,parsed_dms
3050015,"Moh, Long",RF,Sarawak,Sarawak,3.054167,115.0675,ok,parsed_dms,parsed_dms
3130002,Bintulu Town,RF,Sarawak,Sarawak,3.172222,113.038889,ok,parsed_dms,parsed_dms
3130003,Bintulu JPS,RF,Sarawak,Sarawak,3.172222,113.038889,ok,parsed_dms,parsed_dms
3132023,Sebauh,RF,Sarawak,Sarawak,3.108333,113.2625,ok,parsed_dms,parsed_dms
3137021,Tubau,RF,Sarawak,Sarawak,3.159722,113.705556,ok,parsed_dms,parsed_dms
3152011,Lio Matu,RF,Sarawak,Sarawak,3.172778,115.220278,ok,parsed_dms,parsed_dms
3230001,Kidurong Tanjung,RF,Sarawak,Sarawak,3.255,113.077222,ok,parsed_dms,parsed_dms
3234022,Labang,RF,Sarawak,Sarawak,3.259722,113.4875,ok,parsed_dms,parsed_dms
3243071,"Aton, Long",RF,Sarawak,Sarawak,3.252778,114.340278,ok,parsed_dms,parsed_dms
3334001,Similajau Estate,RF,Sarawak,Sarawak,3.351389,113.448611,ok,parsed_dms,parsed_dms
3342032,"Subing, Long",RF,Sarawak,Sarawak,3.327778,114.268056,ok,parsed_dms,parsed_dms
3345029,Naha'ah  Long,RF,Sarawak,Sarawak,3.329167,114.591667,ok,parsed_dms,parsed_dms
3347003,"Akah, Long",RF,Sarawak,Sarawak,3.319444,114.7875,ok,parsed_dms,parsed_dms
3437073,"Paroh, Rh.",RF,Sarawak,Sarawak,3.495833,113.704167,ok,parsed_dms,parsed_dms
3441001,"Batan, Long",RF,Sarawak,Sarawak,3.454167,114.111667,ok,parsed_dms,parsed_dms
3444018,"Pilah, Long",RF,Sarawak,Sarawak,3.484722,114.426389,ok,parsed_dms,parsed_dms
3451028,"Lellang, Long",RF,Sarawak,Sarawak,3.463889,115.183333,ok,parsed_dms,parsed_dms
3533001,Similajau Kuala,RF,Sarawak,Sarawak,3.527778,113.327222,ok,parsed_dms,parsed_dms
3541033,"Jegan, Long",RF,Sarawak,Sarawak,3.586111,114.113889,ok,parsed_dms,parsed_dms
3547001,Luteng Long,RF,Sarawak,Sarawak,3.534722,114.747222,ok,parsed_dms,parsed_dms
3635001,"Gindi, Rh.",RF,Sarawak,Sarawak,3.647222,113.548611,ok,parsed_dms,parsed_dms
3637001,Suai OPS,RF,Sarawak,Sarawak,3.608333,113.7375,ok,parsed_dms,parsed_dms
3737045,"Lebai, Sg.",RF,Sarawak,Sarawak,3.7375,113.780556,ok,parsed_dms,parsed_dms
3738001,Subis 1,RF,Sarawak,Sarawak,3.791667,111.877222,ok,parsed_dms,parsed_dms
3738002,Subis 2,RF,Sarawak,Sarawak,3.790278,113.873611,ok,parsed_dms,parsed_dms
3738056,Subis 3,RF,Sarawak,Sarawak,3.797222,113.848611,ok,parsed_dms,parsed_dms
3744009,"Lama, Long",RF,Sarawak,Sarawak,3.7625,114.404167,ok,parsed_dms,parsed_dms
3752001,Pa Tik,RF,Sarawak,Sarawak,3.730556,115.261111,ok,parsed_dms,parsed_dms
3754007,Bario,RF,Sarawak,Sarawak,3.740278,115.463889,ok,parsed_dms,parsed_dms
3837016,Niah,RF,Sarawak,Sarawak,3.866111,113.721111,ok,parsed_dms,parsed_dms
3838002,Ladang Koko,RF,Sarawak,Sarawak,3.835556,113.848611,ok,parsed_dms,parsed_dms
3838052,Ladang 3,RF,Sarawak,Sarawak,3.875,113.879167,ok,parsed_dms,parsed_dms
3838064,Karabungan,RF,Sarawak,Sarawak,3.875278,113.865278,ok,parsed_dms,parsed_dms
3842034,"Teru, Long",RF,Sarawak,Sarawak,3.863889,114.240278,ok,parsed_dms,parsed_dms
3847035,"Atip, Long",RF,Sarawak,Sarawak,3.830556,114.705556,ok,parsed_dms,parsed_dms
3939046,"Sibuti, Sg.",RF,Sarawak,Sarawak,3.977778,113.944444,ok,parsed_dms,parsed_dms
3939051,Tangit,RF,Sarawak,Sarawak,3.941667,113.905556,ok,parsed_dms,parsed_dms
3939065,Ladang 4,RF,Sarawak,Sarawak,3.998611,113.984722,ok,parsed_dms,parsed_dms
3940036,Beluru,RF,Sarawak,Sarawak,3.978333,114.097222,ok,parsed_dms,parsed_dms
3945017,"Panai, Long",RF,Sarawak,Sarawak,3.943056,114.534722,ok,parsed_dms,parsed_dms
3946001,"Terawan, Long",RF,Sarawak,Sarawak,3.991667,114.625,ok,parsed_dms,parsed_dms
3950020,"Seridan, Long",RF,Sarawak,Sarawak,3.977778,115.063889,ok,parsed_dms,parsed_dms
3956001,Ba Kelalan,RF,Sarawak,Sarawak,3.980556,115.619444,ok,parsed_dms,parsed_dms
4038006,Bekenu,RF,Sarawak,Sarawak,4.056111,113.844722,ok,parsed_dms,parsed_dms
4038054,Paya Selanyau,RF,Sarawak,Sarawak,4.095556,113.859444,ok,parsed_dms,parsed_dms
4039019,Bukit Peninjau,RF,Sarawak,Sarawak,4.0375,113.883333,ok,parsed_dms,parsed_dms
4043059,Benawa,RF,Sarawak,Sarawak,4.025,114.348611,ok,parsed_dms,parsed_dms
4047001,"Pala, Long",RF,Sarawak,Sarawak,4.029722,114.791111,ok,parsed_dms,parsed_dms
4049001,Mulu,RF,Sarawak,Sarawak,4.063889,114.833333,ok,parsed_dms,parsed_dms
4053001,Rutoh,RF,Sarawak,Sarawak,4.083333,115.511111,ok,parsed_dms,parsed_dms
4139064,Kebuloh,RF,Sarawak,Sarawak,4.118333,113.960833,ok,parsed_dms,parsed_dms
4143004,Marudi,RF,Sarawak,Sarawak,4.18,114.320833,ok,parsed_dms,parsed_dms
4151017,"Napir, Long",RF,Sarawak,Sarawak,4.176389,115.138889,ok,parsed_dms,parsed_dms
4239001,Bukit Lambir  Micro,RF,Sarawak,Sarawak,4.214444,114.046667,ok,parsed_dms,parsed_dms
4241001,Bakong,RF,Sarawak,Sarawak,4.277222,114.227778,ok,parsed_dms,parsed_dms
4248001,Ulu Medalam,RF,Sarawak,Sarawak,4.325,114.894444,ok,parsed_dms,parsed_dms
4250001,Setuan,RF,Sarawak,Sarawak,4.247222,115.075,ok,parsed_dms,parsed_dms
4255006,"Semado, Long",RF,Sarawak,Sarawak,4.219444,115.586111,ok,parsed_dms,parsed_dms
4339001,Miri MMC,RF,Sarawak,Sarawak,4.392222,113.986944,ok,parsed_dms,parsed_dms
4339005,Miri Airport,RF,Sarawak,Sarawak,4.330556,113.9875,ok,parsed_dms,parsed_dms
4351002,Ulu Medamit,RF,Sarawak,Sarawak,4.341667,115.195833,ok,parsed_dms,parsed_dms
4351033,Merbau,RF,Sarawak,Sarawak,4.35,115.058333,ok,parsed_dms,parsed_dms
4354001,Merarap Long,RF,Sarawak,Sarawak,4.355278,115.468889,ok,parsed_dms,parsed_dms
4440001,Lutong,RF,Sarawak,Sarawak,4.475833,114.003889,ok,parsed_dms,parsed_dms
4440060,Miri DID Barrack,RF,Sarawak,Sarawak,4.431944,114.002222,ok,parsed_dms,parsed_dms
4442001,Tanjong Jaye,RF,Sarawak,Sarawak,4.565,114.041111,ok,parsed_dms,parsed_dms
4449012,"Medamit, Nanga",RF,Sarawak,Sarawak,4.481944,114.9125,ok,parsed_dms,parsed_dms
4450001,Lubok Lalang,RF,Sarawak,Sarawak,4.411111,115.022222,ok,parsed_dms,parsed_dms
4548004,Ukong,RF,Sarawak,Sarawak,4.55,114.854167,ok,parsed_dms,parsed_dms
4554001,"Sukang, Long",RF,Sarawak,Sarawak,4.554167,115.4875,ok,parsed_dms,parsed_dms
4649025,Lubai Tengah,RF,Sarawak,Sarawak,4.609722,114.915278,ok,parsed_dms,parsed_dms
4650007,Tegarai,RF,Sarawak,Sarawak,4.638889,115.025,ok,parsed_dms,parsed_dms
4650023,Pandaruan,RF,Sarawak,Sarawak,4.6875,115.019444,ok,parsed_dms,parsed_dms
4653001,"Tengoa, Long",RF,Sarawak,Sarawak,4.6125,115.336111,ok,parsed_dms,parsed_dms
4749001,Limbang DID,RF,Sarawak,Sarawak,4.744444,114.997222,ok,parsed_dms,parsed_dms
4752022,Trusan,RF,Sarawak,Sarawak,4.783333,115.272222,ok,parsed_dms,parsed_dms
4755001,"Kota, Sungai",RF,Sarawak,Sarawak,4.786389,115.52,ok,parsed_dms,parsed_dms
4852002,Sundar,RF,Sarawak,Sarawak,4.891667,115.202778,ok,parsed_dms,parsed_dms
4854001,Kalamuku Intake,RF,Sarawak,Sarawak,4.831944,115.498611,ok,parsed_dms,parsed_dms
4854003,Samaha Estate,RF,Sarawak,Sarawak,4.8375,115.436111,ok,parsed_dms,parsed_dms
4854009,Lawas Airfield,RF,Sarawak,Sarawak,4.848611,115.404167,ok,parsed_dms,parsed_dms
4955021,Merapok,RF,Sarawak,Sarawak,4.956944,115.504167,ok,parsed_dms,parsed_dms
4961001,Bonor,RF,Sabah,Sabah,4.913889,115.922222,ok,parsed_dms,parsed_dms
5060001,Kalampun,RF,Sabah,Sabah,5.083333,115.55,ok,parsed_excel_date,parsed_dms
5156001,Mesapol,RF,Sabah,Sabah,5.128611,115.630556,ok,parsed_excel_date,parsed_dms
5364002,Tulid,RF,Sabah,Sabah,5.345833,116.161111,ok,parsed_excel_date,parsed_dms
5364003,Lanas,RF,Sabah,Sabah,5.333611,116.498056,ok,parsed_excel_date,parsed_dms
5364004,Lanas,RF,Sabah,Sabah,5.333611,116.498056,ok,parsed_excel_date,parsed_dms
5460001,Ulu Pampang,RF,Sabah,Sabah,5.47,116.058333,ok,parsed_excel_date,parsed_dms
5578001,Kota Kinabatangan ( Pertanian ),RF,Sabah,Sabah,5.538056,115.850833,ok,parsed_dms,parsed_dms
5666001,Sinua,RF,Sabah,Sabah,5.685556,116.376111,ok,parsed_dms,parsed_dms
5760002,Kaiduan,RF,Sabah,Sabah,5.772222,116.091667,ok,parsed_dms,parsed_dms
5777001,Ulu Dusun Meteorological Stn.,RF,Sabah,Sabah,5.790278,117.7625,ok,parsed_dms,parsed_dms
5863001,Alab,RF,Sabah,Sabah,5.863889,116.263889,ok,parsed_dms,parsed_dms
5880002,Sandakan,RF,Sabah,Sabah,5.897222,118.058333,ok,parsed_dms,parsed_dms
5961005,Babagon Agr.,RF,Sabah,Sabah,5.995833,116.115278,ok,parsed_dms,parsed_dms
5965003,Kinasaraban Kundasang,RF,Sabah,Sabah,5.947222,116.661111,ok,parsed_dms,parsed_dms
6367001,Paka,RF,Sabah,Sabah,6.391667,116.525,ok,parsed_excel_date,parsed_dms
6467001,Patiu,RF,Sabah,Sabah,6.391667,116.525,ok,parsed_excel_date,parsed_dms
6468001,Trusan Sugut,RF,Sabah,Sabah,6.418889,117.6875,ok,parsed_excel_date,parsed_dms
6567002,Kota Marudu,RF,Sabah,Sabah,6.506111,116.759167,ok,parsed_excel_date,parsed_dms
6770001,Pitas,RF,Sabah,Sabah,6.044444,117.035556,ok,parsed_excel_date,parsed_dms
6868001,Kudat Jps,RF,Sabah,Sabah,6.888889,116.843056,ok,parsed_dms,parsed_dms
6968001,Penangsoo Kudat,RF,Sabah,Sabah,6.955556,116.823611,ok,parsed_dms,parsed_dms
4278002,Tiger Estate Tawau,RF,Sabah,Sabah,4.283333,117.833333,ok,parsed_excel_date,parsed_dms
4278003,Tawau,RF,Sabah,Sabah,4.258333,117.894444,ok,parsed_excel_date,parsed_dms
4278004,Kuhara,RF,Sabah,Sabah,4.268056,117.888056,ok,parsed_excel_date,parsed_dms
4358001,Ulu Tomani,RF,Sabah,Sabah,4.383333,115.883333,ok,parsed_excel_date,parsed_dms
4474002,Kalabakan,RF,Sabah,Sabah,4.416667,117.486111,ok,parsed_excel_date,parsed_dms
4486001,Semporna Airport,RF,Sabah,Sabah,4.456389,118.602222,ok,parsed_excel_date,parsed_dms
4563001,Pensiangan,RF,Sabah,Sabah,4.541389,116.308611,ok,parsed_dms,parsed_dms
4576001,Umas Umas,RF,Sabah,Sabah,4.516667,117.666667,ok,parsed_dms,parsed_dms
4581001,Kalumpang,RF,Sabah,Sabah,4.597222,118.169444,ok,parsed_dms,parsed_dms
4658001,Bakuku,RF,Sabah,Sabah,4.691111,115.82,ok,parsed_dms,parsed_dms
4764002,Sapulut,RF,Sabah,Sabah,4.702778,116.481944,ok,parsed_dms,parsed_dms
4858001,Tomani,RF,Sabah,Sabah,4.883333,115.883333,ok,parsed_dms,parsed_dms
